id,date,time,severity,casualties,number_of_casualties,number_of_vehicles,latitude,longitude
201301CP00228,2013-09-15,07:55:00,fatal,Cyclist,1,2,51.513627,-0.076917
201301TD00006,2013-01-23,10:05:00,fatal,Pedestrian,1,1,51.53441,-0.094065
201301TD00011,2013-02-09,06:36:00,fatal,Cyclist,1,2,51.569396,0.008122
201301TD00012,2013-02-16,04:03:00,fatal,Pedestrian,Car occupant,5,1,51.327949,-0.106084
201301TD00015,2013-03-04,21:41:00,fatal,Motorcycle rider/passenger,1,2,51.487399,-0.203625
201301TD00016,2013-03-10,14:50:00,fatal,Motorcycle rider/passenger,1,2,51.413678,0.00057
201301TD00017,2013-03-03,00:02:00,fatal,Pedestrian,2,1,51.537735,-0.002069
201301TD00022,2013-03-19,14:30:00,fatal,Pedestrian,1,1,51.397517,-0.092717
201301TD00026,2013-03-04,03:39:00,fatal,Pedestrian,1,1,51.584497,-0.071905
201301TD00027,2013-03-24,04:05:00,fatal,Car occupant,2,2,51.487899,-0.076415
201301TD00028,2013-03-23,22:55:00,fatal,Pedestrian,1,1,51.564924,-0.263912
201301TD00030,2013-03-27,13:28:00,fatal,Pedestrian,1,1,51.523369,-0.197741
201301TD00031,2013-03-25,13:57:00,fatal,Pedestrian,1,1,51.452125,-0.002211
201301TD00032,2013-03-29,23:58:00,fatal,Car occupant,Goods vehicle occupant,4,2,51.579337,-0.080783
201301TD00035,2013-03-07,19:09:00,fatal,Pedestrian,1,1,51.363734,-0.078032
201301TD00044,2013-01-06,18:15:00,fatal,Car occupant,4,2,51.484558,-0.053798
201301TD00045,2013-01-03,11:30:00,fatal,Motorcycle rider/passenger,1,2,51.449708,-0.208703
201301TD00048,2013-05-01,16:54:00,fatal,Pedestrian,1,1,51.559943,-0.115936
201301TD00050,2013-05-09,01:19:00,fatal,Motorcycle rider/passenger,2,3,51.539401,-0.085781
201301TD00065,2013-06-18,17:24:00,fatal,Pedestrian,1,1,51.481809,0.059722
201301TD00066,2013-06-18,22:40:00,fatal,Car occupant,1,8,51.517848,-0.027876
201301TD00067,2013-06-04,04:29:00,fatal,Car occupant,1,1,51.337797,-0.308831
201301TD00071,2013-06-29,20:59:00,fatal,Pedestrian,1,1,51.519841,-0.225844
201301TD00075,2013-07-07,09:36:00,fatal,Motorcycle rider/passenger,1,1,51.419273,-0.086777
201301TD00077,2013-07-15,09:24:00,fatal,Cyclist,1,2,51.517558,-0.119704
201301TD00080,2013-07-18,12:50:00,fatal,Car occupant,Motorcycle rider/passenger,2,3,51.608824,-0.08575
201301TD00081,2013-07-25,16:47:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.559145,-0.007767
201301TD00083,2013-07-27,18:15:00,fatal,Pedestrian,1,1,51.522684,-0.153657
201301TD00084,2013-08-05,09:37:00,fatal,Cyclist,1,2,51.572927,-0.140654
201301TD00085,2013-08-01,11:24:00,fatal,Pedestrian,1,3,51.414524,-0.093303
201301TD00086,2013-07-25,17:36:00,fatal,Pedestrian,1,1,51.511944,-0.139824
201301TD00087,2013-08-07,21:41:00,fatal,Pedestrian,Motorcycle rider/passenger,3,2,51.542216,-0.076433
201301TD00088,2013-08-12,01:48:00,fatal,Motorcycle rider/passenger,2,1,51.496938,-0.282056
201301TD00091,2013-08-08,04:05:00,fatal,Pedestrian,1,1,51.516084,-0.203506
201301TD00092,2013-08-08,19:17:00,fatal,Pedestrian,1,1,51.495269,-0.260365
201301TD00093,2013-08-17,09:14:00,fatal,Pedestrian,1,1,51.444566,-0.02312
201301TD00095,2013-06-29,17:00:00,fatal,Pedestrian,1,1,51.538055,-0.1937
201301TD00097,2013-08-27,20:25:00,fatal,Motorcycle rider/passenger,1,2,51.585714,-0.13609
201301TD00098,2013-08-25,06:21:00,fatal,Car occupant,1,1,51.429493,-0.046645
201301TD00102,2013-08-31,10:10:00,fatal,Pedestrian,Cyclist,2,1,51.384699,0.114428
201301TD00103,2013-09-04,09:15:00,fatal,Cyclist,1,2,51.440985,-0.08918
201301TD00105,2013-09-08,21:16:00,fatal,Motorcycle rider/passenger,1,2,51.57728,0.020304
201301TD00106,2013-09-13,04:26:00,fatal,Motorcycle rider/passenger,1,2,51.440309,-0.10849
201301TD00107,2013-09-16,09:29:00,fatal,Pedestrian,1,1,51.365107,-0.163594
201301TD00112,2013-09-20,16:46:00,fatal,Pedestrian,1,2,51.529009,-0.355097
201301TD00113,2013-09-15,21:16:00,fatal,Pedestrian,1,1,51.474887,-0.040098
201301TD00114,2013-09-20,19:00:00,fatal,Pedestrian,1,1,51.506321,-0.2598
201301TD00116,2013-10-01,09:13:00,fatal,Car occupant,2,3,51.362902,-0.071171
201301TD00117,2013-10-01,18:19:00,fatal,Other,1,2,51.599901,-0.068075
201301TD00119,2013-06-25,13:17:00,fatal,Pedestrian,1,1,51.58813,-0.252201
201301TD00122,2013-10-05,17:08:00,fatal,Pedestrian,1,1,51.552713,-0.07498
201301TD00125,2013-10-12,14:25:00,fatal,Pedestrian,1,2,51.568191,-0.086592
201301TD00126,2013-10-13,23:33:00,fatal,Car occupant,1,9,51.538789,-0.081336
201301TD00127,2013-10-14,10:29:00,fatal,Pedestrian,1,1,51.523258,0.095758
201301TD00128,2013-10-15,18:46:00,fatal,Other,1,3,51.609365,-0.240986
201301TD00129,2013-10-25,18:09:00,fatal,Motorcycle rider/passenger,1,1,51.362692,-0.031532
201301TD00132,2013-10-24,23:01:00,fatal,Car occupant,2,1,51.358361,0.03766
201301TD00136,2013-11-09,09:28:00,fatal,Motorcycle rider/passenger,1,2,51.371847,-0.106859
201301TD00138,2013-11-12,12:00:00,fatal,Cyclist,1,2,51.375091,-0.090632
201301TD00140,2013-11-13,23:30:00,fatal,Cyclist,1,2,51.515161,-0.071808
201301TD00141,2013-11-15,16:01:00,fatal,Pedestrian,1,1,51.449492,-0.241957
201301TD00145,2013-11-20,07:23:00,fatal,Pedestrian,1,1,51.552726,0.046479
201301TD00146,2013-11-17,01:54:00,fatal,Pedestrian,1,1,51.544757,-0.088873
201301TD00149,2013-12-01,16:55:00,fatal,Pedestrian,1,1,51.391777,-0.06622
201301TD00150,2013-12-08,01:13:00,fatal,Car occupant,1,1,51.586509,0.006567
201301TD00151,2013-12-10,14:45:00,fatal,Pedestrian,1,1,51.50364,-0.076617
201301TD00152,2013-12-14,10:16:00,fatal,Pedestrian,1,1,51.424823,0.058021
201301TD00153,2013-12-16,18:19:00,fatal,Pedestrian,1,1,51.427947,-0.168125
201301TD09017,2013-12-31,12:00:00,fatal,Bus/coach/minibus occupant,1,2,51.585748,-0.273512
2013450001780,2013-01-11,13:05:00,fatal,Cyclist,1,1,51.35773,-0.275851
2013450003577,2013-02-18,22:10:00,fatal,Pedestrian,1,2,51.378734,-0.25983
201401CP00221,2014-07-15,10:56:00,fatal,Pedestrian,1,1,51.515575,-0.080582
201401TD00001,2014-02-03,15:29:00,fatal,Pedestrian,1,1,51.492185,-0.193209
201401TD00006,2014-02-14,11:57:00,fatal,Car occupant,1,2,51.381234,-0.247736
201401TD00007,2014-02-16,08:20:00,fatal,Motorcycle rider/passenger,1,2,51.524054,-0.201318
201401TD00009,2014-02-22,19:48:00,fatal,Motorcycle rider/passenger,1,2,51.511337,0.011332
201401TD00015,2014-02-25,18:23:00,fatal,Cyclist,1,2,51.517026,-0.142788
201401TD00018,2014-03-22,16:36:00,fatal,Pedestrian,1,1,51.412184,-0.297603
201401TD00019,2014-04-02,16:02:00,fatal,Pedestrian,1,1,51.389037,-0.158468
201401TD00020,2014-04-04,10:23:00,fatal,Cyclist,1,3,51.464028,-0.135151
201401TD00021,2014-04-07,21:46:00,fatal,Pedestrian,1,1,51.527646,-0.022262
201401TD00024,2014-04-14,00:35:00,fatal,Pedestrian,1,1,51.554909,0.060426
201401TD00026,2014-04-20,01:45:00,fatal,Car occupant,3,1,51.552374,0.025259
201401TD00027,2014-04-22,15:05:00,fatal,Pedestrian,1,1,51.441826,-0.124544
201401TD00028,2014-04-28,19:50:00,fatal,Pedestrian,1,1,51.420711,-0.206098
201401TD00030,2014-05-04,01:50:00,fatal,Pedestrian,1,1,51.500789,-0.1227
201401TD00033,2014-01-11,11:41:00,fatal,Pedestrian,1,1,51.560252,-0.074085
201401TD00034,2014-01-16,22:20:00,fatal,Pedestrian,1,1,51.473424,-0.093152
201401TD00035,2014-01-21,10:18:00,fatal,Pedestrian,1,1,51.371036,0.063654
201401TD00036,2014-01-10,07:10:00,fatal,Car occupant,1,3,51.444957,-0.009
201401TD00042,2014-05-23,11:18:00,fatal,Pedestrian,1,1,51.441843,-0.032303
201401TD00043,2014-05-24,10:17:00,fatal,Pedestrian,1,1,51.430852,-0.19304
201401TD00045,2014-05-31,06:29:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.429249,-0.130957
201401TD00046,2014-06-01,02:20:00,fatal,Pedestrian,1,1,51.490131,-0.223541
201401TD00050,2014-06-04,02:18:00,fatal,Car occupant,Bus/coach/minibus occupant,5,2,51.562119,-0.045583
201401TD00051,2014-06-19,11:00:00,fatal,Pedestrian,1,1,51.494356,0.112728
201401TD00056,2014-07-03,19:05:00,fatal,Motorcycle rider/passenger,1,3,51.613679,-0.124689
201401TD00058,2014-07-05,20:10:00,fatal,Pedestrian,1,1,51.38491,-0.199594
201401TD00060,2014-07-16,07:35:00,fatal,Pedestrian,1,1,51.444988,-0.005545
201401TD00061,2014-07-19,00:30:00,fatal,Cyclist,1,2,51.408543,-0.216064
201401TD00062,2014-07-20,01:35:00,fatal,Motorcycle rider/passenger,1,2,51.458028,-0.026857
201401TD00064,2014-04-08,09:10:00,fatal,Pedestrian,1,1,51.572888,-0.071386
201401TD00065,2014-07-21,08:01:00,fatal,Cyclist,1,2,51.464852,-0.301834
201401TD00066,2014-07-23,22:18:00,fatal,Pedestrian,1,1,51.474161,-0.077713
201401TD00069,2014-07-15,20:00:00,fatal,Pedestrian,1,1,51.5877,-0.19996
201401TD00070,2014-08-03,00:11:00,fatal,Car occupant,Bus/coach/minibus occupant,2,2,51.334897,-0.009896
201401TD00071,2014-08-03,19:10:00,fatal,Car occupant,1,1,51.357625,0.084597
201401TD00072,2014-08-05,15:55:00,fatal,Pedestrian,2,1,51.485655,0.050677
201401TD00073,2014-08-08,20:38:00,fatal,Pedestrian,1,1,51.330422,-0.125648
201401TD00077,2014-08-18,07:43:00,fatal,Motorcycle rider/passenger,1,2,51.356847,-0.074873
201401TD00078,2014-08-23,09:00:00,fatal,Pedestrian,Car occupant,2,1,51.349132,-0.043459
201401TD00079,2014-08-24,09:33:00,fatal,Cyclist,1,1,51.434549,-0.265119
201401TD00080,2014-08-28,16:58:00,fatal,Pedestrian,1,1,51.462,-0.137681
201401TD00083,2014-09-07,19:22:00,fatal,Pedestrian,1,1,51.406468,-0.344257
201401TD00084,2014-09-09,08:39:00,fatal,Other,1,1,51.611618,-0.031757
201401TD00088,2014-08-28,14:30:00,fatal,Car occupant,Goods vehicle occupant,2,3,51.558481,0.061886
201401TD00097,2014-10-11,11:36:00,fatal,Motorcycle rider/passenger,1,1,51.557979,-0.039989
201401TD00098,2014-10-11,20:10:00,fatal,Pedestrian,1,1,51.453589,-0.106645
201401TD00101,2014-10-16,14:31:00,fatal,Pedestrian,1,1,51.379736,-0.099779
201401TD00102,2014-10-18,07:19:00,fatal,Motorcycle rider/passenger,1,2,51.571772,-0.096687
201401TD00103,2014-10-19,13:00:00,fatal,Motorcycle rider/passenger,1,3,51.57775,-0.082726
201401TD00104,2014-10-03,19:14:00,fatal,Pedestrian,2,1,51.436817,-0.379561
201401TD00105,2014-10-26,20:52:00,fatal,Pedestrian,1,1,51.374431,-0.05057
201401TD00109,2014-10-31,17:12:00,fatal,Pedestrian,1,1,51.496141,0.11843
201401TD00115,2014-11-20,14:04:00,fatal,Pedestrian,1,1,51.490971,-0.050068
201401TD00122,2014-12-06,07:21:00,fatal,Cyclist,1,2,51.511335,-0.068799
201401TD00123,2014-12-07,03:55:00,fatal,Pedestrian,1,1,51.558967,-0.056105
201401TD00124,2014-12-08,08:12:00,fatal,Motorcycle rider/passenger,1,2,51.508979,-0.067745
201401TD00125,2014-12-09,14:23:00,fatal,Pedestrian,1,1,51.481575,-0.181675
201401TD00128,2014-12-16,19:45:00,fatal,Motorcycle rider/passenger,1,2,51.587766,-0.057474
201401TD00131,2014-12-19,19:54:00,fatal,Motorcycle rider/passenger,1,3,51.544271,-0.114421
201401TD00133,2014-12-20,16:15:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.56189,-0.091762
201401TD00134,2014-12-23,16:36:00,fatal,Pedestrian,1,1,51.493727,-0.119677
201401TD00135,2014-09-09,12:28:00,fatal,Pedestrian,1,1,51.371289,-0.208605
201401TD00136,2014-12-24,18:12:00,fatal,Motorcycle rider/passenger,2,2,51.584057,-0.100071
201401TD00137,2014-12-26,20:25:00,fatal,Pedestrian,1,1,51.385865,-0.168369
201401TD00138,2014-12-26,14:55:00,fatal,Car occupant,2,2,51.353286,-0.115811
201401TD00140,2014-12-29,01:03:00,fatal,Motorcycle rider/passenger,1,2,51.383286,-0.107968
201401TD00141,2014-12-27,21:16:00,fatal,Pedestrian,1,1,51.551549,-0.283894
2014450011807,2014-01-05,08:07:00,fatal,Motorcycle rider/passenger,1,2,51.324235,-0.042624
2014450016386,2014-07-05,10:32:00,fatal,Car occupant,9,2,51.34028,-0.232773
2014450017975,2014-09-06,11:16:00,fatal,Motorcycle rider/passenger,1,1,51.349478,-0.275472
2014450019414,2014-11-08,11:32:00,fatal,Pedestrian,1,1,51.377981,-0.261238
201501TD00003,2015-01-11,18:20:00,fatal,Motorcycle rider/passenger,1,2,51.488256,-0.106096
201501TD00004,2015-01-11,02:27:00,fatal,Car occupant,1,1,51.485515,-0.070345
201501TD00009,2015-01-20,08:00:00,fatal,Cyclist,1,2,51.574354,-0.086356
201501TD00013,2015-01-26,02:04:00,fatal,Pedestrian,1,1,51.525835,-0.083345
201501TD00015,2015-01-28,06:54:00,fatal,Pedestrian,1,2,51.558365,-0.285243
201501TD00016,2015-01-31,20:00:00,fatal,Pedestrian,1,2,51.586734,-0.129142
201501TD00018,2015-02-01,20:05:00,fatal,Pedestrian,1,1,51.542376,0.085649
201501TD00020,2015-02-02,16:20:00,fatal,Cyclist,1,2,51.54838,-0.043599
201501TD00023,2015-01-21,20:59:00,fatal,Pedestrian,1,1,51.482478,-0.367734
201501TD00024,2015-01-26,13:26:00,fatal,Pedestrian,1,1,51.363425,-0.099758
201501TD00028,2015-02-08,04:57:00,fatal,Pedestrian,1,1,51.482578,-0.336478
201501TD00030,2015-02-10,22:26:00,fatal,Car occupant,1,1,51.367651,0.028997
201501TD00031,2015-02-10,00:41:00,fatal,Pedestrian,1,1,51.493005,-0.249667
201501TD00033,2015-02-10,09:20:00,fatal,Motorcycle rider/passenger,1,2,51.481169,-0.073985
201501TD00035,2015-02-19,07:55:00,fatal,Cyclist,1,2,51.496743,-0.141905
201501TD00039,2015-03-01,08:50:00,fatal,Pedestrian,1,1,51.541741,-0.138487
201501TD00042,2015-03-11,10:37:00,fatal,Pedestrian,1,1,51.514424,-0.056584
201501TD00043,2015-03-10,07:00:00,fatal,Pedestrian,1,1,51.402315,-0.270815
201501TD00045,2015-03-14,23:35:00,fatal,Car occupant,1,1,51.344813,-0.214252
201501TD00047,2015-03-20,16:03:00,fatal,Pedestrian,1,1,51.472993,0.047635
201501TD00051,2015-03-31,21:00:00,fatal,Pedestrian,Bus/coach/minibus occupant,2,2,51.402359,-0.304599
201501TD00052,2015-03-27,21:01:00,fatal,Motorcycle rider/passenger,1,2,51.461309,-0.147375
201501TD00054,2015-04-05,18:10:00,fatal,Motorcycle rider/passenger,1,1,51.361414,-0.064792
201501TD00055,2015-04-09,09:33:00,fatal,Cyclist,1,2,51.494677,-0.125134
201501TD00058,2015-04-14,21:05:00,fatal,Pedestrian,1,1,51.508312,-0.343899
201501TD00059,2015-04-15,07:19:00,fatal,Pedestrian,1,1,51.504582,-0.218243
201501TD00060,2015-04-18,17:30:00,fatal,Pedestrian,Motorcycle rider/passenger,3,1,51.584911,0.055117
201501TD00067,2015-04-29,19:18:00,fatal,Car occupant,Bus/coach/minibus occupant,3,3,51.572554,-0.223524
201501TD00068,2015-05-02,03:10:00,fatal,Pedestrian,1,1,51.431173,-0.146725
201501TD00069,2015-04-29,23:03:00,fatal,Motorcycle rider/passenger,1,1,51.462417,-0.367154
201501TD00070,2015-05-13,08:10:00,fatal,Motorcycle rider/passenger,1,2,51.414218,-0.033369
201501TD00071,2015-05-17,21:54:00,fatal,Pedestrian,1,1,51.482707,-0.332873
201501TD00074,2015-05-31,03:05:00,fatal,Car occupant,5,4,51.583785,-0.283276
201501TD00075,2015-06-05,03:24:00,fatal,Taxi occupant,1,2,51.412365,0.074118
201501TD00080,2015-06-17,16:55:00,fatal,Pedestrian,1,1,51.434365,-0.012218
201501TD00085,2015-07-04,21:48:00,fatal,Motorcycle rider/passenger,1,2,51.534223,0.083978
201501TD00088,2015-07-06,20:58:00,fatal,Pedestrian,1,1,51.541044,0.002089
201501TD00089,2015-07-15,05:20:00,fatal,Car occupant,1,2,51.586806,-0.191066
201501TD00093,2015-07-23,10:28:00,fatal,Pedestrian,1,1,51.530993,-0.216492
201501TD00099,2015-08-04,20:10:00,fatal,Motorcycle rider/passenger,1,2,51.332485,-0.050219
201501TD00100,2015-08-06,23:51:00,fatal,Pedestrian,1,3,51.512539,-0.197612
201501TD00102,2015-08-09,11:11:00,fatal,Motorcycle rider/passenger,1,2,51.523366,-0.108531
201501TD00104,2015-08-18,13:30:00,fatal,Bus/coach/minibus occupant,1,1,51.492387,-0.262511
201501TD00107,2015-08-21,06:00:00,fatal,Pedestrian,1,2,51.403233,-0.212121
201501TD00108,2015-08-24,16:30:00,fatal,Motorcycle rider/passenger,2,1,51.431106,0.05166
201501TD00109,2015-08-18,00:06:00,fatal,Pedestrian,1,2,51.517091,-0.18374
201501TD00110,2015-08-22,17:06:00,fatal,Pedestrian,1,1,51.564068,-0.073225
201501TD00113,2015-09-02,11:32:00,fatal,Pedestrian,1,1,51.524769,-0.168587
201501TD00114,2015-09-04,14:04:00,fatal,Pedestrian,1,1,51.473374,-0.070281
201501TD00115,2015-09-10,08:16:00,fatal,Motorcycle rider/passenger,1,2,51.476042,-0.11265
201501TD00117,2015-09-02,21:00:00,fatal,Pedestrian,1,1,51.515688,-0.337723
201501TD00119,2015-09-25,20:09:00,fatal,Motorcycle rider/passenger,1,1,51.548345,-0.264274
201501TD00120,2015-09-26,15:12:00,fatal,Car occupant,1,1,51.459352,-0.043522
201501TD00123,2015-09-30,21:10:00,fatal,Motorcycle rider/passenger,1,1,51.347081,0.037996
201501TD00129,2015-10-25,21:19:00,fatal,Motorcycle rider/passenger,1,2,51.535334,-0.005803
201501TD00130,2015-10-23,19:44:00,fatal,Pedestrian,1,1,51.587207,0.021297
201501TD00135,2015-10-31,13:23:00,fatal,Motorcycle rider/passenger,1,1,51.572065,-0.067403
201501TD00136,2015-11-08,02:23:00,fatal,Pedestrian,1,1,51.460358,0.045054
201501TD00141,2015-11-21,13:11:00,fatal,Motorcycle rider/passenger,1,2,51.405148,-0.066541
201501TD00142,2015-11-17,08:29:00,fatal,Pedestrian,1,1,51.40644,-0.257862
201501TD00143,2015-11-11,12:21:00,fatal,Car occupant,Goods vehicle occupant,4,2,51.478697,0.10132
201501TD00144,2015-11-26,11:45:00,fatal,Pedestrian,1,1,51.461822,-0.111941
201501TD00147,2015-11-27,17:50:00,fatal,Other,1,2,51.467564,-0.150578
201501TD00149,2015-12-05,12:40:00,fatal,Pedestrian,1,1,51.601674,-0.193074
201501TD00151,2015-12-08,22:51:00,fatal,Pedestrian,1,1,51.473972,-0.344711
201501TD00152,2015-11-11,20:22:00,fatal,Pedestrian,1,2,51.567498,-0.057641
201501TD00153,2015-12-10,18:27:00,fatal,Other,1,2,51.538073,-0.299705
201501TD00155,2015-12-12,15:22:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.502215,-0.383887
201501TD00156,2015-12-14,04:52:00,fatal,Motorcycle rider/passenger,1,2,51.507593,-0.215244
201501TD00157,2015-12-10,21:05:00,fatal,Pedestrian,1,1,51.509905,-0.060668
201501TD00158,2015-12-17,15:15:00,fatal,Motorcycle rider/passenger,1,3,51.517505,-0.210677
201501TD00161,2015-12-28,02:00:00,fatal,Motorcycle rider/passenger,1,1,51.570372,-0.233854
201501TD00162,2015-12-30,17:39:00,fatal,Car occupant,3,2,51.337846,-0.153506
201501TD00163,2015-12-11,11:15:00,fatal,Car occupant,1,2,51.444613,-0.166471
2015450026724,2015-07-12,00:15:00,fatal,Cyclist,1,2,51.360979,-0.253411
2016010000488,2016-11-05,14:10:00,fatal,Motorcycle rider/passenger,1,2,51.511057,-0.014478
2016010001527,2016-11-14,09:02:00,fatal,Pedestrian,1,1,51.593437,0.037625
2016010002074,2016-11-16,17:59:00,fatal,Other,1,2,51.497333,-0.125868
2016010002094,2016-11-17,17:48:00,fatal,Motorcycle rider/passenger,1,2,51.615176,-0.162473
2016010002120,2016-11-17,23:20:00,fatal,Pedestrian,1,1,51.513084,-0.044079
2016010002314,2016-11-19,01:35:00,fatal,Pedestrian,1,1,51.534056,-0.139211
2016010002780,2016-11-22,09:11:00,fatal,Pedestrian,1,1,51.42965,-0.12792
2016010003728,2016-11-28,06:28:00,fatal,Pedestrian,1,1,51.415348,0.125334
2016010004313,2016-11-30,21:05:00,fatal,Motorcycle rider/passenger,1,3,51.564591,-0.032058
2016010004527,2016-12-01,23:15:00,fatal,Motorcycle rider/passenger,1,2,51.524598,-0.189908
2016010004990,2016-12-03,22:32:00,fatal,Car occupant,6,2,51.530787,0.071881
2016010005225,2016-12-05,16:25:00,fatal,Motorcycle rider/passenger,1,2,51.371392,0.022577
2016010007338,2016-12-16,15:36:00,fatal,Pedestrian,1,1,51.469335,-0.210238
2016010007361,2016-12-16,17:22:00,fatal,Pedestrian,1,1,51.591772,-0.285699
2016010008447,2016-12-22,20:25:00,fatal,Pedestrian,1,1,51.425638,-0.047385
2016010008680,2016-12-24,12:44:00,fatal,Motorcycle rider/passenger,1,2,51.552878,-0.112766
2016010020318,2016-11-20,18:14:00,fatal,Car occupant,Motorcycle rider/passenger,2,2,51.610312,-0.00235
2016010022467,2016-09-30,18:27:00,fatal,Motorcycle rider/passenger,1,2,51.415905,-0.251012
2016010022478,2016-09-13,09:38:00,fatal,Pedestrian,1,2,51.538266,-0.138174
2016010022497,2016-09-13,21:12:00,fatal,Motorcycle rider/passenger,1,2,51.41124,-0.19252
2016010022502,2016-09-13,22:18:00,fatal,Pedestrian,1,1,51.442584,-0.149551
2016010028286,2016-10-24,07:56:00,fatal,Cyclist,1,2,51.464365,-0.162203
2016010028438,2016-10-14,19:52:00,fatal,Car occupant,Motorcycle rider/passenger,2,3,51.566189,-0.036173
2016010054160,2016-12-17,23:30:00,fatal,Pedestrian,Car occupant,2,1,51.547428,-0.224483
201601TD00001,2016-01-04,07:07:00,fatal,Pedestrian,1,1,51.494773,0.012331
201601TD00002,2016-01-08,17:23:00,fatal,Pedestrian,Motorcycle rider/passenger,2,1,51.491867,-0.082587
201601TD00006,2016-01-19,17:30:00,fatal,Pedestrian,1,1,51.53322,0.056274
201601TD00007,2016-01-22,05:20:00,fatal,Car occupant,3,2,51.499569,-0.010511
201601TD00014,2016-02-07,01:27:00,fatal,Pedestrian,1,1,51.329354,-0.098418
201601TD00019,2016-02-13,01:11:00,fatal,Car occupant,4,3,51.591149,0.034779
201601TD00024,2016-02-22,03:40:00,fatal,Pedestrian,1,1,51.434101,-0.371745
201601TD00027,2016-03-01,13:43:00,fatal,Motorcycle rider/passenger,1,1,51.474751,-0.153578
201601TD00029,2016-03-05,20:17:00,fatal,Motorcycle rider/passenger,1,2,51.543628,-0.141705
201601TD00031,2016-03-07,18:16:00,fatal,Pedestrian,1,1,51.501582,-0.18448
201601TD00032,2016-03-11,07:11:00,fatal,Pedestrian,1,1,51.4088,-0.162851
201601TD00039,2016-03-30,16:50:00,fatal,Pedestrian,1,1,51.506372,-0.23314
201601TD00043,2016-04-20,08:43:00,fatal,Pedestrian,1,1,51.358883,-0.191278
201601TD00044,2016-04-25,08:46:00,fatal,Pedestrian,1,1,51.533704,-0.275049
201601TD00045,2016-04-27,14:20:00,fatal,Pedestrian,1,1,51.516316,-0.149014
201601TD00047,2016-04-28,04:25:00,fatal,Car occupant,2,1,51.587921,0.039399
201601TD00051,2016-04-19,17:08:00,fatal,Cyclist,1,3,51.399337,-0.161505
201601TD00052,2016-05-06,10:19:00,fatal,Motorcycle rider/passenger,1,2,51.493046,-0.139009
201601TD00054,2016-05-08,21:38:00,fatal,Motorcycle rider/passenger,1,1,51.488942,-0.276451
201601TD00055,2016-05-10,14:17:00,fatal,Motorcycle rider/passenger,1,3,51.473049,-0.176974
201601TD00061,2016-05-31,08:54:00,fatal,Pedestrian,1,1,51.576988,0.026786
201601TD00064,2016-06-02,17:51:00,fatal,Pedestrian,1,1,51.594606,-0.288913
201601TD00066,2016-06-04,17:23:00,fatal,Pedestrian,Car occupant,2,1,51.481172,-0.018081
201601TD00069,2016-06-12,05:09:00,fatal,Motorcycle rider/passenger,1,3,51.431879,0.126245
201601TD00077,2016-07-13,04:00:00,fatal,Pedestrian,1,1,51.61754,-0.063426
201601TD00082,2016-08-09,03:10:00,fatal,Car occupant,2,1,51.470122,-0.191201
201601TD00083,2016-08-10,07:15:00,fatal,Motorcycle rider/passenger,1,2,51.463279,-0.243875
201601TD00084,2016-08-11,16:05:00,fatal,Pedestrian,1,1,51.387764,0.073749
201601TD00085,2016-07-29,07:19:00,fatal,Cyclist,1,2,51.510635,-0.114225
201601TD00086,2016-08-26,11:05:00,fatal,Pedestrian,1,1,51.511332,-0.377207
201601TD00088,2016-08-31,14:05:00,fatal,Pedestrian,4,1,51.41915,-0.051976
2016450079635,2016-06-22,05:55:00,fatal,Motorcycle rider/passenger,1,1,51.393861,-0.343692
2016450141315,2016-12-22,10:10:00,fatal,Pedestrian,1,1,51.33295,-0.266962
2016480134021,2016-11-23,07:20:00,fatal,Motorcycle rider/passenger,1,2,51.510985,-0.108013
2016480144139,2016-10-20,22:11:00,fatal,Pedestrian,1,1,51.514047,-0.102698
